text,intent_name,word_count,text_clean,is_high_risk
The ATM wouldn't let me have my money.,declined_cash_withdrawal,8,the atm wouldnt let me have my money,0
I tired to get cash in the ATM but it was cancelled,declined_cash_withdrawal,12,i tired to get cash in the atm but it was cancelled,0
Is there something wrong with the ATM? It would not let me pull cash out of my account.,declined_cash_withdrawal,18,is there something wrong with the atm it would not let me pull cash out of my account,0
"Hi, In morning, i was trying to withdraw money from my card, but it got declined. So far it was working fine. Could you please check my card.",declined_cash_withdrawal,28,hi in morning i was trying to withdraw money from my card but it got declined so far it was working fine could you please check my card,0
When going to the ATM to take out some cash today my withdrawal was  declined.  I need to fix this problem as soon as possible. whats going on?,declined_cash_withdrawal,28,when going to the atm to take out some cash today my withdrawal was declined i need to fix this problem as soon as possible whats going on,0
I can't get any money from my account.,declined_cash_withdrawal,8,i cant get any money from my account,0
"I tried to withdraw cash, but got declined!",declined_cash_withdrawal,8,i tried to withdraw cash but got declined,0
"The ATM will not let me get cash, WHY?",declined_cash_withdrawal,9,the atm will not let me get cash why,0
I can't withdraw any money from my account. Ive tried a couple different ATM machines and both of them wouldn't give me my money. What's going on? Is my account frozen or something?,declined_cash_withdrawal,33,i cant withdraw any money from my account ive tried a couple different atm machines and both of them wouldnt give me my money whats going on is my account frozen or something,0
Why was my atm withdrawl declined,declined_cash_withdrawal,6,why was my atm withdrawl declined,0
why would i be declined if i had money iin my account,declined_cash_withdrawal,12,why would i be declined if i had money iin my account,0
Why was my cash withdrawal cancelled at the ATM?,declined_cash_withdrawal,9,why was my cash withdrawal cancelled at the atm,0
Why can't I withdraw cash?,declined_cash_withdrawal,5,why cant i withdraw cash,0
Why am I unable to withdrawal cash?,declined_cash_withdrawal,7,why am i unable to withdrawal cash,0
I just had my card get declined at the ATM! I need to get money out but I am unable to.  Why has this happened?,declined_cash_withdrawal,25,i just had my card get declined at the atm i need to get money out but i am unable to why has this happened,0
I entered the correct pin but I still couldnt get funds.,declined_cash_withdrawal,11,i entered the correct pin but i still couldnt get funds,0
My card wont work at an ATM,declined_cash_withdrawal,7,my card wont work at an atm,0
"Why does the ATM continually decline my card? I've tried multiple times on different machines with the same results. I thought I had enough funds for this, so please help me understand why this is happening.",declined_cash_withdrawal,36,why does the atm continually decline my card ive tried multiple times on different machines with the same results i thought i had enough funds for this so please help me understand why this is happening,0
i entered my pin in wrong and got it frozen. how many tries do i have,declined_cash_withdrawal,16,i entered my pin in wrong and got it frozen how many tries do i have,0
This is the first time I've tried to get my money out of an ATM and it didn't work. Please give me my money,declined_cash_withdrawal,24,this is the first time ive tried to get my money out of an atm and it didnt work please give me my money,0
Why am I having trouble withdrawing cash?,declined_cash_withdrawal,7,why am i having trouble withdrawing cash,0
"I tried to make a withdrawal from the ATM, but it was cancelled.",declined_cash_withdrawal,13,i tried to make a withdrawal from the atm but it was cancelled,0
I could not get money from an ATM,declined_cash_withdrawal,8,i could not get money from an atm,0
I think I am having an issue with withdraws on my card. It was declined on the way to work this morning. This hasn't happened in the past.,declined_cash_withdrawal,28,i think i am having an issue with withdraws on my card it was declined on the way to work this morning this hasnt happened in the past,0
I attempted to get money in cash but it was refused!,declined_cash_withdrawal,11,i attempted to get money in cash but it was refused,0
My ATM withdrawal was cancelled,declined_cash_withdrawal,5,my atm withdrawal was cancelled,0
I might need a new card because it's not working at any of the ATMs. I don't think ive used all my money. Why is it doing this?,declined_cash_withdrawal,28,i might need a new card because its not working at any of the atms i dont think ive used all my money why is it doing this,0
"Please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",declined_cash_withdrawal,23,please check my card as withdrawal was working fine so far but this morning suddenly got declined can you please check the problem,0
"I tried to withdraw some funds from my card, but was declined. How can I get my money?",declined_cash_withdrawal,18,i tried to withdraw some funds from my card but was declined how can i get my money,0
I can't get the ATM to give me any cash,declined_cash_withdrawal,10,i cant get the atm to give me any cash,0
I am unable to get cash from the ATM,declined_cash_withdrawal,9,i am unable to get cash from the atm,0
How come the ATM won't give me my money?,declined_cash_withdrawal,9,how come the atm wont give me my money,0
I tried to withdraw cash from your ATM but my transaction was cancelled.,declined_cash_withdrawal,13,i tried to withdraw cash from your atm but my transaction was cancelled,0
Why did the ATM cancel my transaction,declined_cash_withdrawal,7,why did the atm cancel my transaction,0
Why wouldn't the ATM give me cash?,declined_cash_withdrawal,7,why wouldnt the atm give me cash,0
Why wouldn't my withdrawal go through?,declined_cash_withdrawal,6,why wouldnt my withdrawal go through,0
I attempted to get cash in the ATM but I was denied,declined_cash_withdrawal,12,i attempted to get cash in the atm but i was denied,0
The ATM didnt let me get cash,declined_cash_withdrawal,7,the atm didnt let me get cash,0
Why am I unable to withdraw money even though in the past I've done it just fine?,declined_cash_withdrawal,17,why am i unable to withdraw money even though in the past ive done it just fine,0
I was declined when I tried to take out cash!,declined_cash_withdrawal,10,i was declined when i tried to take out cash,0
how come i was declined,declined_cash_withdrawal,5,how come i was declined,0
What does it mean when a payment is pending?,pending_card_payment,9,what does it mean when a payment is pending,0
Could you please tell me why my purchases from this morning say payment is pending?,pending_card_payment,15,could you please tell me why my purchases from this morning say payment is pending,0
